,name,market_capitalization_USD,price,country
5388,Tremor International,470000000,7,Israel
5389,Vaalco Energy,470000000,4,USA
5390,TerrAscend,470000000,1,Canada
5391,Albireo Pharma,470000000,23,USA
5392,Sutro Biopharma,470000000,8,USA
5393,Oil States International,470000000,7,USA
5394,Five Star Bancorp,470000000,27,USA
5395,Qingci Games,460000000,1,China
5396,Frontier Developments,460000000,12,UK
5397,Gateway Distriparks,460000000,4,India
5398,GuangZhou Wahlap Technology,460000000,4,China
5399,Vertex Energy,460000000,6,USA
5400,Kezar Life Sciences,460000000,7,USA
5401,Similarweb,460000000,6,Israel
5402,IBEX,460000000,26,USA
5403,Esperion Therapeutics,460000000,6,USA
5404,Hudson Technologies,460000000,10,USA
5405,Lilium,460000000,1,Germany
5406,Greene County Bancorp,460000000,54,USA
5407,America's Car-Mart,460000000,73,USA
5408,I-Mab Biopharma,460000000,6,China
5409,Marcus Corporation,460000000,15,USA
5410,Purple Innovation,450000000,5,USA
5411,Nazara Technologies,450000000,7,India
5412,Alerus Financial,450000000,23,USA
5413,OneWater Marine,450000000,29,USA
5414,Anant Raj,450000000,1,India
5415,Covenant Logistics,450000000,34,USA
5416,Borussia Dortmund,450000000,4,Germany
5417,Lion Electric,450000000,2,Canada
5418,Axogen,450000000,11,USA
5419,Zumiez,450000000,23,USA
5420,AO World,450000000,1,UK
5421,IGG Inc,450000000,0,Singapore
5422,IFB Industries,450000000,11,India
5423,Reliance Infrastructure,450000000,2,India
5424,Mitek Systems,450000000,10,USA
5425,Desktop Metal,450000000,1,USA
5426,Fission Uranium,450000000,1,Canada
5427,Eagle Point Credit Company,450000000,10,USA
5428,Gevo,450000000,2,USA
5429,Action Construction Equipment,450000000,4,India
5430,Fate Therapeutics,450000000,4,USA
5431,Tsakos Energy Navigation,440000000,16,Greece
5432,Archosaur Games,440000000,1,China
5433,Orpea,440000000,7,France
5434,Amryt Pharma,440000000,7,UK
5435,The Children's Place,440000000,37,USA
5436,Butterfly Network,440000000,2,USA
5437,Entrada Therapeutics,440000000,14,USA
5438,Barbeque Nation Hospitality,440000000,11,India
5439,ALX Oncology,440000000,11,USA
5440,Tetra Technologies,440000000,3,USA
5441,Biglari,440000000,143,USA
5442,Consolidated Communications,440000000,4,USA
5443,LexinFintech Holdings,440000000,2,China
5444,Carriage Services,440000000,30,USA
5445,Nine Energy Service,440000000,13,USA
5446,Magnachip,440000000,10,Luxembourg
5447,Tallink Grupp,440000000,1,Estonia
5448,Indoco Remedies,430000000,5,India
5449,Anika Therapeutics,430000000,30,USA
5450,Bionano Genomics,430000000,1,USA
5451,Enterprise Bancorp,430000000,36,USA
5452,Evolus,430000000,8,USA
5453,SI-BONE,430000000,13,USA
5454,Patriot Battery Metals,430000000,5,Canada
5455,Destination XL,430000000,7,USA
5456,West Coast Paper Mills,430000000,7,India
5457,Veru,430000000,5,USA
5458,Arcturus Therapeutics,430000000,16,USA
5459,National Fertilizers,430000000,1,India
5460,Pearl Abyss,430000000,33,S. Korea
5461,Restaurant Brands New Zealand,430000000,3,New Zealand
5462,Teekay,430000000,4,Canada
5463,Nuvation Bio,430000000,2,USA
5464,Dutch Lady Milk Industries,430000000,7,Malaysia
5465,The Tinplate Company Of India,430000000,4,India
5466,Ituran,430000000,21,Israel
5467,Mesoblast,430000000,3,Australia
5468,Powell Industries,430000000,37,USA
5469,World Acceptance Corporation,430000000,69,USA
5470,Entravision Communications,430000000,5,USA
5471,Zur Rose Group,430000000,32,Switzerland
5472,Gladstone Investment,430000000,13,USA
5473,Domo,430000000,12,USA
5474,Southern Missouri Bancorp,430000000,47,USA
5475,Wemade,420000000,26,S. Korea
5476,Newpark Resources,420000000,5,USA
5477,Mahindra Logistics,420000000,6,India
5478,Paisalo Digital,420000000,1,India
5479,Harrow Health,420000000,14,USA
5480,Avadel Pharmaceuticals,420000000,7,Ireland
5481,Energy Vault,420000000,3,USA
5482,Beazer Homes USA,420000000,13,USA
5483,Vor Biopharma,420000000,6,USA
5484,Smith & Wesson,420000000,9,USA
5485,Icelandair,410000000,0,Iceland
5486,Vanda Pharmaceuticals,410000000,7,USA
5487,Meta Materials,410000000,1,Canada
5488,Guaranty Bancshares,410000000,35,USA
5489,Blue Bird Corporation,410000000,13,USA
5490,CECO Environmental,410000000,12,USA
5491,Vigil Neuroscience,410000000,12,USA
5492,Gamania Digital,410000000,2,Taiwan
5493,ON24,410000000,9,USA
5494,DoubleDown Interactive,410000000,8,USA
5495,Marine Products Corporation,410000000,12,USA
5496,OPTiM,410000000,8,Japan
5497,Reservoir Media,410000000,6,USA
5498,Tutor Perini,410000000,8,USA
5499,Atlanticus,410000000,29,USA
5500,Orchid Island Capital,410000000,11,USA
5501,Apollo Endosurgery,410000000,10,USA
5502,JTEKT India,410000000,2,India
5503,Civeo,410000000,30,USA
5504,Ring Energy,410000000,2,USA
5505,Daily Journal,410000000,299,USA
5506,5E Advanced Materials,400000000,9,USA
5507,Intrepid Potash,400000000,30,USA
5508,MOIL,400000000,2,India
5509,Astec Lifesciences,400000000,21,India
5510,Aldeyra Therapeutics,400000000,7,USA
5511,Dish TV,400000000,0,India
5512,GAMCO Investors,400000000,16,USA
5513,Ramaco Resources,400000000,9,USA
5514,Priority Technology Holdings,400000000,5,USA
5515,ShotSpotter,400000000,33,USA
5516,Jindal Poly Films,400000000,9,India
5517,DZS Inc,400000000,13,USA
5518,Lexicon Pharmaceuticals,400000000,2,USA
5519,NIU,400000000,5,China
5520,Pharvaris,400000000,12,Netherlands
5521,Orthofix Medical,400000000,20,USA
5522,Stitch Fix,400000000,4,USA
5523,LoveSac,400000000,26,USA
5524,Webzen,400000000,13,S. Korea
5525,Aaron's,400000000,13,USA
5526,Avon Protection,400000000,13,UK
5527,Bel Fuse,400000000,32,USA
5528,AGC Networks,400000000,12,India
5529,Microvision,400000000,2,USA
5530,Global Cord Blood,400000000,3,Hong Kong
5531,Luxfer,390000000,15,UK
5532,Tarsus Pharmaceuticals,390000000,15,USA
5533,Phnom Penh Autonomous Port,390000000,3,Cambodia
5534,Karyopharm Therapeutics,390000000,4,USA
5535,RBB Bancorp,390000000,21,USA
5536,Computer Programs and Systems,390000000,27,USA
5537,Eagle Pharmaceuticals,390000000,30,USA
5538,CapStar Financial,390000000,18,USA
5539,CareMax,390000000,4,USA
5540,PMV Pharmaceuticals,390000000,9,USA
5541,Global Indemnity,390000000,27,Cayman Islands
5542,International General Insurance,390000000,8,Jordan
5543,Largo,390000000,6,Canada
5544,PREOS Real Estate,390000000,3,Germany
5545,Transcontinental Realty Investors,390000000,46,USA
5546,Preformed Line Products,390000000,80,USA
5547,New Pacific Metals,390000000,3,Canada
5548,Arbutus Biopharma,390000000,3,USA
5549,Grupo Supervielle,390000000,2,Argentina
5550,Trinity Capital,390000000,11,USA
5551,Canaan,390000000,2,China
5552,Inovio Pharmaceuticals,390000000,2,USA
5553,GreenTree Hospitality,390000000,4,China
5554,Hyzon Motors,390000000,2,USA
5555,Atea Pharmaceuticals,390000000,5,USA
5556,Professional Holding,390000000,28,USA
5557,Vesuvius India,390000000,19,India
5558,Bank Mayapada Internasional,390000000,0,Indonesia
5559,Kura Sushi USA,390000000,40,USA
5560,1-800-PetMeds,390000000,19,USA
5561,Hyliion,380000000,2,USA
5562,Turning Point Brands,380000000,22,USA
5563,Great Lakes Dredge & Dock Corp.,380000000,6,USA
5564,Huuuge,380000000,5,USA
5565,Nano-X Imaging,380000000,7,Israel
5566,TCNS Clothing,380000000,6,India
5567,Silvergate Capital,380000000,12,USA
5568,Kewal Kiran Clothing,380000000,6,India
5569,Strides Pharma,380000000,4,India
5570,American National Bank & Trust Company,380000000,36,USA
5571,Newtek,380000000,16,USA
5572,Hindustan Construction Company,380000000,0,India
5573,Sportsman's Warehouse,380000000,10,USA
5574,Marimekko,380000000,9,Finland
5575,Eneti,380000000,10,Monaco
5576,Macatawa Bank,380000000,11,USA
5577,McPhy Energy,370000000,14,France
5578,Giordano,370000000,0,Hong Kong
5579,ContextLogic (wish.com),370000000,1,USA
5580,Latham Group,370000000,3,USA
5581,Olympic Steel,370000000,34,USA
5582,2seventy bio,370000000,10,USA
5583,Aura Biosciences,370000000,11,USA
5584,FutureFuel,370000000,9,USA
5585,Tata Steel Long Products,370000000,8,India
5586,Hawesko,370000000,42,Germany
5587,Akoya Biosciences,370000000,10,USA
5588,Financial Institutions,370000000,25,USA
5589,iRadimed,370000000,30,USA
5590,Canoo,370000000,1,USA
5591,HomeTrust Bancshares,370000000,24,USA
5592,Ottakringer Getränke,370000000,167,Austria
5593,374Water,370000000,3,USA
5594,Chennai Petroleum,370000000,3,India
5595,Xperi,370000000,9,USA
5596,Farmers & Merchants Bancorp,370000000,27,USA
5597,BRT Apartments,370000000,20,USA
5598,Gold Royalty Corp,370000000,3,Canada
5599,El Pollo Loco,370000000,10,USA
5600,Hippo,370000000,16,USA
5601,JCI Hitachi India,370000000,14,India
5602,Regencell Bioscience,370000000,29,Hong Kong
5603,Despegar,370000000,6,Argentina
5604,Bahnhof AB,370000000,3,Sweden
5605,Power Mech Projects,370000000,25,India
5606,Dynamic Materials Corporation,370000000,19,USA
5607,PDS Biotechnology,370000000,11,USA
5608,PennantPark Investment,370000000,6,USA
5609,NanoString Technologies,370000000,8,USA
5610,NexPoint Real Estate Finance,370000000,17,USA
5611,Liquidia Technologies,360000000,6,USA
5612,Hong Kong Ferry,360000000,1,Hong Kong
5613,Build-A-Bear,360000000,25,USA
5614,Hailiang Education,360000000,14,China
5615,Regal Hotels International,360000000,0,Hong Kong
5616,Bright Health,360000000,1,USA
5617,Tredegar,360000000,11,USA
5618,Hathway,360000000,0,India
5619,Sun Corp,360000000,16,Japan
5620,Sichuan Xunyou Network Technology,360000000,2,China
5621,Automotive Axles,360000000,24,India
5622,Digimarc,360000000,18,USA
5623,Rimini Street,360000000,4,USA
5624,Surya Roshni,360000000,7,India
5625,Penseco Financial Services,360000000,51,USA
5626,Citizens & Northern Corp,360000000,23,USA
5627,Baozun,360000000,6,China
5628,SeaSpine,360000000,10,USA
5629,Utah Medical Products,350000000,99,USA
5630,India Tourism Development Corp,350000000,4,India
5631,Adicet Bio,350000000,8,USA
5632,Concert Pharmaceuticals,350000000,7,USA
5633,Unisys,350000000,5,USA
5634,Velo3D,350000000,2,USA
5635,RxSight,350000000,13,USA
5636,North American Construction Group,350000000,13,Canada
5637,Arqit Quantum,350000000,3,UK
5638,Tucows,350000000,33,Canada
5639,TuSimple,350000000,2,USA
5640,Blend Labs,350000000,2,USA
5641,Southern First Bancshares,350000000,45,USA
5642,Deep Yellow,350000000,0,Australia
5643,PepGen,350000000,15,USA
5644,ESS Tech,350000000,2,USA
5645,Allbirds,350000000,2,USA
5646,CarParts.com,350000000,7,USA
5647,The Manitowoc Company,350000000,10,USA
5648,Red River Bancshares,350000000,49,USA
5649,Adaptimmune Therapeutics,350000000,2,UK
5650,Cyxtera Technologies,350000000,2,USA
5651,OraSure Technologies,350000000,5,USA
5652,Codexis,350000000,5,USA
5653,Solid Power,350000000,2,USA
5654,Safe Bulkers,350000000,3,Monaco
5655,Shriram Pistons & Rings,350000000,16,India
5656,SciPlay,350000000,16,USA
5657,Alpine Immune Sciences,350000000,8,USA
5658,Arizona Metals,350000000,3,Canada
5659,Precigen,350000000,2,USA
5660,American Realty Investors,350000000,22,USA
5661,CS Disco,350000000,6,USA
5662,Omega Therapeutics,350000000,7,USA
5663,Civista Bancshares,350000000,22,USA
5664,Braemar Hotels & Resorts,340000000,4,USA
5665,NL Industries,340000000,7,USA
5666,Inox Wind,340000000,1,India
5667,Kaveri Seed,340000000,6,India
5668,Gilat Telecom,340000000,6,Israel
5669,LSI Industries,340000000,13,USA
5670,Shore Bancshares,340000000,18,USA
5671,HCI Group,340000000,40,USA
5672,Rain Therapeutics,340000000,10,USA
5673,Columbia Care,340000000,1,USA
5674,Digital Bros,340000000,24,Italy
5675,Comtech Telecommunications,340000000,12,USA
5676,Mammoth Energy Services,340000000,7,USA
5677,Postal Realty Trust,340000000,15,USA
5678,Gladstone Capital,340000000,10,USA
5679,Organogenesis,340000000,3,USA
5680,Nilkamal,340000000,23,India
5681,Argonaut Gold,340000000,0,USA
5682,Astronics Corporation,340000000,11,USA
5683,HBL Power Systems,340000000,1,India
5684,GasLog Partners,340000000,6,Greece
5685,fuboTV,340000000,2,USA
5686,Aviat Networks,340000000,30,USA
5687,Corby Spirit and Wine,340000000,12,Canada
5688,Orient Cement,340000000,2,India
5689,McEwen Mining,340000000,7,Canada
5690,Village Super Market,340000000,23,USA
5691,Inspired Entertainment,330000000,13,USA
5692,Belpointe OZ,330000000,96,USA
5693,T’way Air,330000000,2,S. Korea
5694,Mirza International,330000000,3,India
5695,Jumia,330000000,3,Germany
5696,Sanara MedTech,330000000,41,USA
5697,Marathon Gold,330000000,1,Canada
5698,Hersha Hospitality Trust,330000000,8,USA
5699,Devolver Digital,330000000,1,USA
5700,Stoke Therapeutics,330000000,9,USA
5701,Torrid,330000000,3,USA
5702,NVE Corporation,330000000,69,USA
5703,Northwest Pipe Company,330000000,34,USA
5704,Arlo Technologies,330000000,4,USA
5705,City Office REIT,330000000,8,Canada
5706,Gannett,330000000,2,USA
5707,Ooma,330000000,13,USA
5708,Traeger,330000000,3,USA
5709,Home Bancorp,330000000,40,USA
5710,Atara Biotherapeutics,330000000,4,USA
5711,Bushiroad,330000000,5,Japan
5712,Black Rifle Coffee (BRC),330000000,6,USA
5713,Rani Therapeutics,320000000,7,USA
5714,Quotient Technology,320000000,3,USA
5715,C4 Therapeutics,320000000,7,USA
5716,Telos,320000000,5,USA
5717,ACNB Corporation,320000000,39,USA
5718,Pizza Pizza,320000000,10,Canada
5719,First Bancorp,320000000,30,USA
5720,Vasta Platform,320000000,4,Brazil
5721,Diana Shipping,320000000,4,Greece
5722,Cosmo Films,320000000,12,India
5723,Gabriel India,320000000,2,India
5724,SkyWater Technology,320000000,8,USA
5725,American Battery Technology Company,320000000,1,USA
5726,11 bit studios,320000000,137,Poland
5727,Velocity Financial,320000000,10,USA
5728,NextNav,320000000,3,USA
5729,Soft-World International,320000000,3,Taiwan
5730,ReneSola,320000000,5,USA
5731,Voltamp Transformers,320000000,32,India
5732,Sierra Bancorp,320000000,21,USA
5733,AFC Gamma,320000000,16,USA
5734,Luna Innovations,320000000,10,USA
5735,Happinet,320000000,15,Japan
5736,MeiraGTx,310000000,7,USA
5737,NeoGames,310000000,12,Israel
5738,Saratoga Investment,310000000,27,USA
5739,Hallador Energy Company,310000000,10,USA
5740,Summit Financial Group,310000000,25,USA
5741,Sudarshan Chemical,310000000,5,India
5742,Amplify Energy,310000000,8,USA
5743,Centessa Pharmaceuticals,310000000,3,UK
5744,Remedy Entertainment,310000000,23,Finland
5745,Weight Watchers,310000000,4,USA
5746,Red Violet,310000000,23,USA
5747,Miller Industries,310000000,27,USA
5748,Phathom Pharmaceuticals,310000000,8,USA
5749,Cerberus Cyber Sentinel,310000000,2,USA
5750,Clarus,310000000,8,USA
5751,Gritstone bio,310000000,4,USA
5752,COMPASS Pathways,310000000,7,UK
5753,Autolus Therapeutics,310000000,2,UK
5754,Northeast Bank,310000000,42,USA
5755,Arctic Paper,310000000,4,Poland
5756,Satellogic,310000000,3,USA
5757,The Pennant Group,310000000,10,USA
5758,OneConnect,310000000,7,China
5759,Northrim BanCorp,300000000,55,USA
5760,Grindrod Shipping,300000000,16,Singapore
5761,BioAtla,300000000,8,USA
5762,DBV Technologies,300000000,2,France
5763,Casa Systems,300000000,3,USA
5764,Qiwi,300000000,5,Cyprus
5765,Forge Global,300000000,2,USA
5766,BCB Bancorp,300000000,18,USA
5767,Trean Insurance Group,300000000,6,USA
5768,Marvelous,300000000,5,Japan
5769,WhiteHorse Finance,300000000,13,USA
5770,Gran Tierra Energy,300000000,1,Canada
5771,Sterling Bancorp,300000000,6,USA
5772,Loop Media,300000000,5,USA
5773,Aadi Bioscience,300000000,12,USA
5774,Focus Entertainment,300000000,48,France
5775,Jaypee Group,300000000,0,India
5776,Greenlight Reinsurance,300000000,9,Cayman Islands
5777,First Business Financial Services,300000000,36,USA
5778,eGain,300000000,9,USA
5779,Kyokuyo,300000000,28,Japan
5780,Atai Life Sciences,300000000,2,Germany
5781,ASA Gold and Precious Metals,300000000,16,USA
5782,Bakhu Holdings,300000000,1,USA
5783,Generation Bio,300000000,5,USA
5784,PetIQ,300000000,10,USA
5785,Granite Point Mortgage Trust,290000000,6,USA
5786,Silicom,290000000,45,Israel
5787,Oyster Point Pharma,290000000,11,USA
5788,Heron Therapeutics,290000000,3,USA
5789,Zevia,290000000,5,USA
5790,PTC India,290000000,1,India
5791,Green Plains Partners,290000000,13,USA
5792,Astra Microwave,290000000,3,India
5793,Viemed Healthcare,290000000,8,USA
5794,The Restaurant Group plc,290000000,0,UK
5795,Aeroporto G. Marconi Bologna,290000000,8,Italy
5796,Karat Packaging,290000000,15,USA
5797,Gatos Silver,290000000,4,USA
5798,Investors Title Company,290000000,156,USA
5799,The Original BARK Company,290000000,2,USA
5800,Gravity Co.,290000000,42,S. Korea
5801,MBM Resources,290000000,1,Malaysia
5802,Ashoka Buildcon,290000000,1,India
5803,Wheels Up,290000000,1,USA
5804,PCSB Financial,290000000,19,USA
5805,Richardson Electronics,290000000,21,USA
5806,Siyaram Silk Mills,290000000,6,India
5807,Pulmonx,290000000,8,USA
5808,Tidewater Renewables,290000000,8,Canada
5809,Clipper Realty,290000000,7,USA
5810,Azure Power,290000000,5,India
5811,Cue Health,280000000,2,USA
5812,Media and Games Invest,280000000,2,Malta
5813,eMudhra,280000000,4,India
5814,Forum Energy Technologies,280000000,28,USA
5815,Aurora Cannabis,280000000,1,Canada
5816,Seer,280000000,5,USA
5817,Qudian,280000000,1,China
5818,MVB Financial,280000000,23,USA
5819,Western Copper and Gold,280000000,2,Canada
5820,Weave Communications,280000000,4,USA
5821,Franklin Street Properties,280000000,3,USA
5822,Transphorm,280000000,5,USA
5823,Ethos Watches,280000000,12,India
5824,Regional Management,280000000,30,USA
5825,LumiraDx,280000000,1,UK
5826,Ocugen,280000000,1,USA
5827,Ocular Therapeutix,280000000,4,USA
5828,Marksans Pharma,280000000,1,India
5829,LendingTree,280000000,22,USA
5830,Burning Rock Biotech,280000000,3,China
5831,Nkarta,280000000,6,USA
5832,Kinnate Biopharma,280000000,6,USA
5833,NI Holdings,280000000,13,USA
5834,Timberland Bancorp,280000000,34,USA
5835,Unity Bancorp,280000000,27,USA
5836,India Glycols,280000000,9,India
5837,Sonder Holdings,270000000,1,USA
5838,Lands' End,270000000,8,USA
5839,Aeva Technologies,270000000,1,USA
5840,People Can Fly,270000000,9,Poland
5841,ADC Therapeutics,270000000,4,Switzerland
5842,SpiceJet,270000000,0,India
5843,Park Aerospace,270000000,13,USA
5844,Rubicon Technologies,270000000,2,USA
5845,Fire Rock,270000000,0,China
5846,Neuland Laboratories,270000000,21,India
5847,Electrosteel Castings,270000000,0,India
5848,SRA Holdings,270000000,22,Japan
5849,FriendTimes,270000000,0,China
5850,Arvind,270000000,1,India
5851,Rupa Company,270000000,3,India
5852,The Honest Company,270000000,3,USA
5853,J.Jill,270000000,27,USA
5854,Prime Focus,270000000,1,India
5855,Ur Energy,270000000,1,USA
5856,NACCO Industries,270000000,37,USA
5857,Foghorn Therapeutics,270000000,6,USA
5858,Sify,270000000,1,India
5859,Air Busan,270000000,2,S. Korea
5860,Ranger Energy Services,270000000,11,USA
5861,PolyMet,260000000,3,Canada
5862,Voyager Therapeutics,260000000,7,USA
5863,Innate Pharma,260000000,3,France
5864,Performant Financial,260000000,4,USA
5865,Outlook Therapeutics,260000000,1,USA
5866,Genie Energy,260000000,10,USA
5867,Daseke,260000000,6,USA
5868,Tillys,260000000,9,USA
5869,Confidence Petroleum,260000000,1,India
5870,Chicago Atlantic Real Estate Finance,260000000,15,USA
5871,Hovnanian Enterprises,260000000,45,USA
5872,Full House Resorts,260000000,8,USA
5873,LiveVox,260000000,3,USA
5874,Honda Siel Power Products,260000000,26,India
5875,Dakota Gold,260000000,4,USA
5876,G1 Therapeutics,260000000,5,USA
5877,Sequent Scientific,260000000,1,India
5878,Workhorse Group,260000000,2,USA
5879,Nouveau Monde Graphite,260000000,5,Canada
5880,F45 Training,260000000,3,USA
5881,Holley,260000000,2,USA
5882,Overseas Shipholding Group,260000000,3,USA
5883,enCore Energy,260000000,2,Canada
5884,Noodles & Company,260000000,6,USA
5885,DHI Group,260000000,5,USA
5886,Kimball International,260000000,7,USA
5887,Addiko Bank,250000000,13,Austria
5888,First Western Financial,250000000,27,USA
5889,Landec,250000000,9,USA
5890,Stellus Capital,250000000,13,USA
5891,Lesaka Technologies,250000000,4,South Africa
5892,GigaCloud Technology,250000000,6,China
5893,SKYX Platforms,250000000,3,USA
5894,OrganiGram Holdings,250000000,1,Canada
5895,First Guaranty Bancshares,250000000,24,USA
5896,Tactile Medical,250000000,13,USA
5897,Somany Ceramics,250000000,6,India
5898,Puravankara,250000000,1,India
5899,Eastman Kodak Company,250000000,3,USA
5900,Nacon,250000000,3,France
5901,tinyBuild,250000000,1,USA
5902,Time Technoplast,250000000,1,India
5903,GrowGeneration,250000000,4,USA
5904,ProQR,250000000,4,Netherlands
5905,Accelya,250000000,17,India
5906,RattanIndia Power,250000000,0,India
5907,Gulf Oil Lubricants,250000000,5,India
5908,American Public Education,250000000,13,USA
5909,Aenza,250000000,3,Peru
5910,XOMA,250000000,22,USA
5911,Pure Cycle (water),250000000,11,USA
5912,Third Coast Bancshares,250000000,19,USA
5913,Groupon,250000000,8,USA
5914,Eargo,250000000,1,USA
5915,LianBio,250000000,2,USA
5916,Radiant Logistics,250000000,5,USA
5917,Jagran Prakashan,250000000,1,India
5918,Actinium Pharmaceuticals,250000000,10,USA
5919,Upland Software,250000000,8,USA
5920,HireQuest,250000000,17,USA
5921,Enad Global 7,250000000,3,Sweden
5922,Gati,250000000,2,India
5923,Uranium Royalty,250000000,2,Canada
5924,Kaltura,250000000,2,USA
5925,MSTC Limited,250000000,4,India
5926,Alpine Income Property Trust,250000000,19,USA
5927,Zengame Technology,240000000,0,China
5928,VA Tech Wabag,240000000,4,India
5929,Homeland Interactive Technology,240000000,0,China
5930,Betterware de Mexico,240000000,7,Mexico
5931,Focus Universal,240000000,6,USA
5932,TransGlobe Energy,240000000,4,Canada
5933,Solo Brands,240000000,4,USA
5934,Parke Bancorp,240000000,21,USA
5935,Oil-Dri Corporation Of America,240000000,35,USA
5936,Cantabil Retail India,240000000,15,India
5937,Orrstown Financial Services,240000000,23,USA
5938,Fabasoft,240000000,22,Austria
5939,Sundaram Finance,240000000,1,India
5940,BayCom (United Business Bank),240000000,19,USA
5941,Central Valley Community Bancorp,240000000,21,USA
5942,Immersion Corporation,240000000,8,USA
5943,Blade Air Mobility,240000000,3,USA
5944,SEACOR Marine,240000000,9,USA
5945,Motorcar Parts of America,240000000,13,USA
5946,Subros,240000000,4,India
5947,Southern States Bancshares,240000000,28,USA
5948,Apollo Pipes,240000000,6,India
5949,Ocwen,240000000,32,USA
5950,Vadilal Industries,240000000,34,India
5951,Hindustan Sanitaryware & Industries,240000000,4,India
5952,Willdan Group,240000000,18,USA
5953,Vuzix,240000000,4,USA
5954,Hyderabad Industries Limited,240000000,32,India
5955,Vicarious Surgical,240000000,2,USA
5956,Acrivon Therapeutics,240000000,12,USA
5957,Bank7,240000000,27,USA
5958,Ponce Financial Group,240000000,10,USA
5959,Backblaze,240000000,7,USA
5960,MM Forgings,240000000,10,India
5961,Aytu BioScience,240000000,4,USA
5962,Quantum-Si,240000000,2,USA
5963,Force Motors,240000000,18,India
5964,Asiasoft,230000000,0,Thailand
5965,TrueCar,230000000,3,USA
5966,Quad,230000000,5,USA
5967,Markforged,230000000,1,USA
5968,Skillsoft,230000000,1,USA
5969,NACL Industries,230000000,1,India
5970,Vst Tillers Tractors,230000000,28,India
5971,Cian,230000000,3,Russia
5972,Emerald Holding,230000000,4,USA
5973,Urban One,230000000,5,USA
5974,The Container Store,230000000,5,USA
5975,IsoEnergy,230000000,2,Canada
5976,Commercial Vehicle Group (CVG),230000000,7,USA
5977,Cognyte Software,230000000,3,Israel
5978,Humacyte,230000000,2,USA
5979,Eurobio Scientific,230000000,21,France
5980,Atlas Technical Consultants,230000000,6,USA
5981,Information Services Group,230000000,5,USA
5982,Rent the Runway,230000000,4,USA
5983,Molecular Partners,230000000,6,Switzerland
5984,Brightcove,230000000,6,USA
5985,Jain Irrigation Systems,230000000,0,India
5986,908 Devices,230000000,7,USA
5987,AirSculpt Technologies,230000000,4,USA
5988,ZimVie,230000000,9,USA
5989,Alpha Tau Medical,230000000,3,Israel
5990,Filatex India,230000000,1,India
5991,TELA Bio,230000000,12,USA
5992,Marinus Pharmaceuticals,230000000,5,USA
5993,Homepoint,220000000,2,USA
5994,Semler Scientific,220000000,34,USA
5995,Zomedica Pharmaceuticals,220000000,0,USA
5996,First Internet Bancorp,220000000,25,USA
5997,AMMO,220000000,2,USA
5998,Territorial Bancorp,220000000,25,USA
5999,Annexon,220000000,5,USA
6000,Rallybio,220000000,6,USA
6001,HF Foods Group,220000000,4,USA
6002,Texmaco Rail & Engineering,220000000,1,India
6003,Codorus Valley Bancorp,220000000,24,USA
6004,Maruzen,220000000,14,Japan
6005,Prenetics,220000000,2,Hong Kong
6006,Nerdy,220000000,2,USA
6007,Absci,220000000,2,USA
6008,Vidhi Specialty Food,220000000,4,India
6009,Lineage Cell Therapeutics,220000000,1,USA
6010,Consolidated Water,220000000,15,Cayman Islands
6011,ORIC Pharmaceuticals,220000000,6,USA
6012,Weyco Group,220000000,23,USA
6013,TMC the metals company,220000000,1,Canada
6014,Caesarstone,220000000,6,Israel
6015,Ten Square Games,220000000,30,Poland
6016,Akatsuki Inc,220000000,16,Japan
6017,Community Financial Corporation,220000000,39,USA
6018,CompX International,220000000,18,USA
6019,Nautilus Biotechnology,220000000,2,USA
6020,Absa Bank,220000000,49,South Africa
6021,RGC Resources,220000000,23,USA
6022,Alto Ingredients,220000000,3,USA
6023,Gallantt Ispat,220000000,1,India
6024,Century Casinos,220000000,7,USA
6025,Arbe Robotics,220000000,4,Israel
6026,Appen,220000000,2,Australia
6027,GEOX,220000000,1,Italy
6028,Bankwell Financial Group,220000000,29,USA
6029,Prelude Therapeutics,220000000,5,USA
6030,Troops,220000000,2,Hong Kong
6031,Alembic Limited,220000000,1,India
6032,Limoneira,210000000,12,USA
6033,Vaxxinity,210000000,2,USA
6034,Hooker Furniture,210000000,19,USA
6035,Middlefield Banc,210000000,28,USA
6036,Skillz,210000000,1,USA
6037,Greenhill,210000000,12,USA
6038,Landsea Homes,210000000,5,USA
6039,Hindustan Oil Exploration Company,210000000,2,India
6040,scPharmaceuticals,210000000,6,USA
6041,CARE's Ratings,210000000,7,India
6042,Nordic Paper,210000000,3,Sweden
6043,Vizsla Silver,210000000,1,Canada
6044,Rigel Pharmaceuticals,210000000,1,USA
6045,Voxx International,210000000,9,USA
6046,ESSA Bancorp,210000000,21,USA
6047,Plumas Bancorp,210000000,37,USA
6048,Investar Holding,210000000,22,USA
6049,EMX Royalty,210000000,2,Canada
6050,Ames National Corp.,210000000,24,USA
6051,Acumen Pharmaceuticals,210000000,5,USA
6052,Portman Ridge,210000000,22,USA
6053,Sanghi Industries,210000000,1,India
6054,Conn's,210000000,9,USA
6055,Babylon Holdings,210000000,9,UK
6056,gumi,210000000,7,Japan
6057,Shalby,210000000,2,India
6058,The Joint Corp.,210000000,15,USA
6059,Western New England Bancorp,210000000,10,USA
6060,SoundHound AI,210000000,1,USA
6061,Evans Bancorp,210000000,38,USA
6062,Tide Water Oil,210000000,12,India
6063,AXT Inc,210000000,5,USA
6064,Assertio Therapeutics,210000000,4,USA
