URL,ID,Name,Code,Legal form,Status,Registration Date,Capital,Address,Deletion Date
https://ariregister.rik.ee/eng/company/10781872/osaÃ¼hing-Sparus?search_id=6b4eef4&pos=1242,1242,osaÃ¼hingSparus(10781872),10781872.0,Private limited company,Enteredintotheregister,22.06.2001,Capitalis40Â 000Â EEK,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa TÃ¶Ã¶stuse tn 3-11 10416                            ,
https://ariregister.rik.ee/eng/company/12455792/Sparv-OÃœ?search_id=6b4eef4&pos=1243,1243,SparvOÃœ(12455792),12455792.0,Private limited company,Enteredintotheregister,16.04.2013,Capitalis2Â 500Â â‚¬,                        LÃ¤Ã¤ne maakond Vormsi vald Hullo kÃ¼la Irjase 91301                            ,
https://ariregister.rik.ee/eng/company/10921899/OÃœ-SPA-Sanitaartehnika?search_id=6b4eef4&pos=1244,1244,OÃœSPASanitaartehnika(10921899),10921899.0,Private limited company,Enteredintotheregister,23.01.2003,Capitalis5Â 000Â 000Â EEK,                        Harju maakond Tallinn Kesklinna linnaosa RÃ¤vala pst 19-112 10143                            ,
https://ariregister.rik.ee/eng/company/11358839/Spa-Seven-OÃœ?search_id=6b4eef4&pos=1245,1245,SpaSevenOÃœ(11358839),11358839.0,Private limited company,Enteredintotheregister,05.03.2007,Capitalis4Â 200Â â‚¬,                        Harju maakond Tallinn Kristiine linnaosa SÃµpruse pst 145 13425                            ,
https://ariregister.rik.ee/eng/company/12981842/OsaÃ¼hing-Spash?search_id=6b4eef4&pos=1246,1246,OsaÃ¼hingSpash(12981842),12981842.0,Private limited company,Enteredintotheregister,21.01.2016,Capitalis2Â 500Â â‚¬,                        Ida-Viru maakond LÃ¼ganuse vald KiviÃµli linn Keskpuiestee 55-16 43122                            ,
https://ariregister.rik.ee/eng/company/12611097/Spasinvest-Eesti-OÃœ?search_id=6b4eef4&pos=1247,1247,SpasinvestEestiOÃœ(12611097),12611097.0,Private limited company,Enteredintotheregister,10.02.2014,Capitalis2Â 505Â â‚¬,                        Harju maakond Tallinn NÃµmme linnaosa Suur-MÃ¤nniku tn 8 11216                            ,
https://ariregister.rik.ee/eng/company/16267863/SPA-Software-OÃœ?search_id=6b4eef4&pos=1248,1248,SPASoftwareOÃœ(16267863),16267863.0,Private limited company,Enteredintotheregister,12.07.2021,Capitalis2Â 500Â â‚¬,,
https://ariregister.rik.ee/eng/company/12820180/Spassky-OÃœ?search_id=6b4eef4&pos=1249,1249,SpasskyOÃœ(12820180),12820180.0,Private limited company,Enteredintotheregister,23.03.2015,Capitalis2Â 500Â â‚¬,                        Ida-Viru maakond Narva linn V. Gerassimovi tn 6-68 20105                            ,
https://ariregister.rik.ee/eng/company/12150667/SPA-System-OÃœ?search_id=6b4eef4&pos=1250,1250,SPASystemOÃœ(12150667),12150667.0,Private limited company,Enteredintotheregister,23.08.2011,Capitalis2Â 508Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa VÃ¤ike-Ameerika tn 19-201 10129                            ,
https://ariregister.rik.ee/eng/company/16341499/Spazier-OÃœ?search_id=6b4eef4&pos=1251,1251,SpazierOÃœ(16341499),16341499.0,Private limited company,Enteredintotheregister,14.10.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kristiine linnaosa A. H. Tammsaare tee 47 11316                            ,
https://ariregister.rik.ee/eng/company/14803228/Spazio-OÃœ?search_id=6b4eef4&pos=1252,1252,SpazioOÃœ(14803228),14803228.0,Private limited company,Enteredintotheregister,13.09.2019,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Peetri tn 7 10415                            ,
https://ariregister.rik.ee/eng/company/16606762/OÃœ-SPAZZOLA?search_id=6b4eef4&pos=1253,1253,OÃœSPAZZOLA(16606762),16606762.0,Private limited company,Enteredintotheregister,03.11.2022,Capitalis2Â 500Â â‚¬,                        Viljandi maakond Viljandi linn Riia mnt 40-2 71009                            ,
https://ariregister.rik.ee/eng/company/11331266/OsaÃ¼hing-Spatekstiil?search_id=6b4eef4&pos=1254,1254,OsaÃ¼hingSpatekstiil(11331266),11331266.0,Private limited company,Deleted,15.12.2006,,,14.04.2008
https://ariregister.rik.ee/eng/company/11392479/OsaÃ¼hing-Spate?search_id=6b4eef4&pos=1255,1255,OsaÃ¼hingSpate(11392479),11392479.0,Private limited company,Enteredintotheregister,06.06.2007,Capitalis2Â 684Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Gonsiori tn 5a-3 10117                            ,
https://ariregister.rik.ee/eng/company/80353190/MittetulundusÃ¼hing-Spatial-Intelligence-Unit?search_id=6b4eef4&pos=1256,1256,MittetulundusÃ¼hingSpatialIntelligenceUnit(80353190),80353190.0,Non-profit association,Enteredintotheregister,12.02.2013,,                        Harju maakond Rae vald Patika kÃ¼la Keapa 75316                            ,
https://ariregister.rik.ee/eng/company/14420600/Spa-Time-OÃœ?search_id=6b4eef4&pos=1257,1257,SpaTimeOÃœ(14420600),14420600.0,Private limited company,Enteredintotheregister,01.02.2018,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa VÃµidujooksu tn 7-31 13628                            ,
https://ariregister.rik.ee/eng/company/10393087/Spatio-OÃœ?search_id=6b4eef4&pos=1258,1258,SpatioOÃœ(10393087),10393087.0,Private limited company,Enteredintotheregister,26.02.1998,Capitalis2Â 556Â â‚¬,                        Hiiu maakond Hiiumaa vald Sepaste kÃ¼la Sepaste 92001                            ,
https://ariregister.rik.ee/eng/company/12486479/Spatium-Eesti-OÃœ?search_id=6b4eef4&pos=1259,1259,SpatiumEestiOÃœ(12486479),12486479.0,Private limited company,Deleted,07.06.2013,,,24.08.2017
https://ariregister.rik.ee/eng/company/10002129/osaÃ¼hing-Spatium?search_id=6b4eef4&pos=1260,1260,osaÃ¼hingSpatium(10002129),10002129.0,Private limited company,Enteredintotheregister,10.11.1995,Capitalis2Â 556Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Pikk tn 84-7 50606                            ,
https://ariregister.rik.ee/eng/company/16372809/SPATIXE-OÃœ?search_id=6b4eef4&pos=1261,1261,SPATIXEOÃœ(16372809),16372809.0,Private limited company,Deleted,23.11.2021,,,27.06.2022
https://ariregister.rik.ee/eng/company/10735004/OsaÃ¼hing-SPATLI?search_id=6b4eef4&pos=1262,1262,OsaÃ¼hingSPATLI(10735004),10735004.0,Private limited company,Deleted,11.05.2001,,,27.10.2004
https://ariregister.rik.ee/eng/company/11693733/OÃœ-SPA-Tours?search_id=6b4eef4&pos=1263,1263,OÃœSPATours(11693733),11693733.0,Private limited company,Enteredintotheregister,28.07.2009,Capitalis2Â 556Â â‚¬,                        Saare maakond Saaremaa vald Kuressaare linn Tallinna tn 15 93811                            ,
https://ariregister.rik.ee/eng/company/16048173/Spauna-OÃœ?search_id=6b4eef4&pos=1264,1264,SpaunaOÃœ(16048173),16048173.0,Private limited company,Enteredintotheregister,09.09.2020,Capitalis3Â 000Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Riia tn 140 50411                            ,
https://ariregister.rik.ee/eng/company/16243650/SPAUTOM-OÃœ?search_id=6b4eef4&pos=1265,1265,SPAUTOMOÃœ(16243650),16243650.0,Private limited company,Enteredintotheregister,02.06.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kristiine linnaosa A. H. Tammsaare tee 47 11316                            ,
https://ariregister.rik.ee/eng/company/11693452/OÃœ-SPA-Varad?search_id=6b4eef4&pos=1266,1266,OÃœSPAVarad(11693452),11693452.0,Private limited company,Enteredintotheregister,28.07.2009,Capitalis5Â 328Â â‚¬,                        Saare maakond Saaremaa vald Kuressaare linn Tallinna tn 15 93811                            ,
https://ariregister.rik.ee/eng/company/10438996/OÃœ-SPA-VÃµru-Grupp?search_id=6b4eef4&pos=1267,1267,OÃœSPAVÃµruGrupp(10438996),10438996.0,Private limited company,Deleted,03.06.1998,,,16.10.2000
"https://ariregister.rik.ee/eng/company/12630924/Special-Centre-of-Aerospace-Technologies-""BALTICA""-OÃœ?search_id=6b4eef4&pos=1268",1268,"SpecialCentreofAerospaceTechnologies""BALTICA""OÃœ(12630924)",12630924.0,Private limited company,Deleted,18.03.2014,,,03.01.2020
https://ariregister.rik.ee/eng/company/11273480/Spice-Space-OÃœ?search_id=6b4eef4&pos=1269,1269,SpiceSpaceOÃœ(11273480),11273480.0,Private limited company,Enteredintotheregister,14.07.2006,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn NÃµmme linnaosa PÃ¤Ã¤skÃ¼la tn 8-23 10917                            ,
https://ariregister.rik.ee/eng/company/11359460/SpoolSpace-Technology-OÃœ?search_id=6b4eef4&pos=1270,1270,SpoolSpaceTechnologyOÃœ(11359460),11359460.0,Private limited company,Enteredintotheregister,07.03.2007,Capitalis40Â 000Â EEK,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Tehnika tn 21-6 10149                            ,
https://ariregister.rik.ee/eng/company/80097261/Spordiklubi-SK-Spartak?search_id=6b4eef4&pos=1271,1271,SpordiklubiSKSpartak(80097261),80097261.0,Non-profit association,Enteredintotheregister,19.05.1999,,                        Harju maakond Tallinn Haabersti linnaosa Paldiski mnt 83 10614                            ,
https://ariregister.rik.ee/eng/company/12252942/UÃœ-Sportsparadise?search_id=6b4eef4&pos=1272,1272,UÃœSportsparadise(12252942),12252942.0,Limited partnership,Enteredintotheregister,22.03.2012,,                        Tartu maakond Kambja vald Ãœlenurme alevik Loopealse tn 11 61714                            ,
https://ariregister.rik.ee/eng/company/16442177/Squarespace-Solutions-OÃœ?search_id=6b4eef4&pos=1273,1273,SquarespaceSolutionsOÃœ(16442177),16442177.0,Private limited company,Enteredintotheregister,14.02.2022,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 3 10145                            ,
https://ariregister.rik.ee/eng/company/12964045/SR-Autospa-OÃœ?search_id=6b4eef4&pos=1274,1274,SRAutospaOÃœ(12964045),12964045.0,Private limited company,Enteredintotheregister,15.12.2015,Capitalis2Â 500Â â‚¬,                        JÃ¤rva maakond Paide linn Paide linn PÃ¤rnu tn 116 72720                            ,
https://ariregister.rik.ee/eng/company/16182428/Srsparts-OÃœ?search_id=6b4eef4&pos=1275,1275,SrspartsOÃœ(16182428),16182428.0,Private limited company,Enteredintotheregister,12.03.2021,Capitalis2Â 500Â â‚¬,                        Tartu maakond Tartu vald Tabivere alevik PÃ¤rna tn 3-3 49127                            ,
https://ariregister.rik.ee/eng/company/16483443/Starspace-OÃœ?search_id=6b4eef4&pos=1276,1276,StarspaceOÃœ(16483443),16483443.0,Private limited company,Enteredintotheregister,19.04.2022,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa TornimÃ¤e tn 5 10145                            ,
https://ariregister.rik.ee/eng/company/11279583/OsaÃ¼hing-STILETTO-DANCE?search_id=6b4eef4&pos=1277,1277,OsaÃ¼hingSTILETTODANCE(11279583),11279583.0,Private limited company,Deleted,14.08.2006,,,25.02.2011
https://ariregister.rik.ee/eng/company/16284761/Street-Sparks-Arts-OÃœ?search_id=6b4eef4&pos=1278,1278,StreetSparksArtsOÃœ(16284761),16284761.0,Private limited company,Enteredintotheregister,04.08.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa JÃ¤rvevana tee 9 11314                            ,
https://ariregister.rik.ee/eng/company/75028134/Sutlema-Aespa-Lasteaed?search_id=6b4eef4&pos=1279,1279,Sutlema-AespaLasteaed(75028134),75028134.0,Agency of local authority,Enteredintotheregister,06.11.2002,,                        Rapla maakond Kohila vald Sutlema kÃ¼la Lasteaia tee 1 79710                            ,
https://ariregister.rik.ee/eng/company/16613437/Sverige-Espanya-OÃœ?search_id=6b4eef4&pos=1280,1280,SverigeEspanyaOÃœ(16613437),16613437.0,Private limited company,Enteredintotheregister,14.11.2022,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa Sepapaja tn 6 15551                            ,
https://ariregister.rik.ee/eng/company/10652229/OÃœ-SVP-RESTORANID?search_id=6b4eef4&pos=1281,1281,OÃœS.V.P.RESTORANID(10652229),10652229.0,Private limited company,Enteredintotheregister,21.03.2000,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa RÃ¤vala pst 8 10143                            ,
https://ariregister.rik.ee/eng/company/12239172/OÃœ-SV-Rakennuspalvelu?search_id=6b4eef4&pos=1282,1282,OÃœSVRakennuspalvelu(12239172),12239172.0,Private limited company,Enteredintotheregister,23.02.2012,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa VÃ¤ike-Ameerika tn 8-213 10129                            ,
https://ariregister.rik.ee/eng/company/12928049/OÃœ-Swimitation-SPA?search_id=6b4eef4&pos=1283,1283,OÃœSwimitationSPA(12928049),12928049.0,Private limited company,Deleted,12.10.2015,,,07.10.2019
https://ariregister.rik.ee/eng/company/11095788/osaÃ¼hing-SÃµrve-Puit?search_id=6b4eef4&pos=1284,1284,osaÃ¼hingSÃµrvePuit(11095788),11095788.0,Private limited company,Deleted,05.01.2005,,,22.02.2018
https://ariregister.rik.ee/eng/company/11212082/SÃ¤hkÃ¶-Jura-OÃœ?search_id=6b4eef4&pos=1285,1285,SÃ¤hkÃ¶JuraOÃœ(11212082),11212082.0,Private limited company,Deleted,24.01.2006,,,02.02.2016
https://ariregister.rik.ee/eng/company/11200133/Sybaritic-Spa-Consulting-OÃœ?search_id=6b4eef4&pos=1286,1286,SybariticSpaConsultingOÃœ(11200133),11200133.0,Private limited company,Enteredintotheregister,19.12.2005,Capitalis40Â 000Â EEK,                        Rapla maakond MÃ¤rjamaa vald Varbola kÃ¼la Kivi 78203                            ,
https://ariregister.rik.ee/eng/company/11206093/OsaÃ¼hing-Zieds?search_id=6b4eef4&pos=1287,1287,OsaÃ¼hingZieds(11206093),11206093.0,Private limited company,Deleted,22.12.2005,,,06.11.2009
https://ariregister.rik.ee/eng/company/12828916/ZSPAautotrade-OÃœ?search_id=6b4eef4&pos=1288,1288,ZSPAautotradeOÃœ(12828916),12828916.0,Private limited company,Enteredintotheregister,06.04.2015,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa Pae tn 58-36 13620                            ,
https://ariregister.rik.ee/eng/company/80167889/MittetulundusÃ¼hing-Tabasalu-Looduspark?search_id=6b4eef4&pos=1289,1289,MittetulundusÃ¼hingTabasaluLooduspark(80167889),80167889.0,Non-profit association,Enteredintotheregister,22.05.2002,,                        Harju maakond Harku vald Tabasalu alevik Kallaste tn 22a 76901                            ,
"https://ariregister.rik.ee/eng/company/80261341/Taekwondo-klubi-""Sparta""?search_id=6b4eef4&pos=1290",1290,"Taekwondoklubi""Sparta""(80261341)",80261341.0,Non-profit association,Enteredintotheregister,18.12.2007,,                        Harju maakond LÃ¤Ã¤ne-Harju vald Paldiski linn Rae tn 29-16 76805                            ,
https://ariregister.rik.ee/eng/company/16270960/TagadiSpace-OÃœ?search_id=6b4eef4&pos=1291,1291,TagadiSpaceOÃœ(16270960),16270960.0,Private limited company,Enteredintotheregister,14.07.2021,Capitalis2Â 508Â â‚¬,                        Harju maakond Tallinn NÃµmme linnaosa TÃ¤hetorni tn 21d-35 11625                            ,
https://ariregister.rik.ee/eng/company/14973887/Talk-Spanish-OÃœ?search_id=6b4eef4&pos=1292,1292,TalkSpanishOÃœ(14973887),14973887.0,Private limited company,Enteredintotheregister,19.05.2020,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa LÃµÃµtsa tn 5-11 11415                            ,
https://ariregister.rik.ee/eng/company/12946107/Tallinn-Art-Space-OÃœ?search_id=6b4eef4&pos=1293,1293,TallinnArtSpaceOÃœ(12946107),12946107.0,Private limited company,Enteredintotheregister,13.11.2015,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Maakri tn 21 10145                            ,
https://ariregister.rik.ee/eng/company/80153114/Tallinna-Sparta-KÃ¤sipalliklubi?search_id=6b4eef4&pos=1294,1294,TallinnaSpartaKÃ¤sipalliklubi(80153114),80153114.0,Non-profit association,Deleted,28.08.2001,,,12.05.2012
https://ariregister.rik.ee/eng/company/90008258/Sihtasutus-Tallinna-Teaduspark-TEHNOPOL?search_id=6b4eef4&pos=1295,1295,SihtasutusTallinnaTeadusparkTEHNOPOL(90008258),90008258.0,Foundation,Enteredintotheregister,30.09.2003,,                        Harju maakond Tallinn MustamÃ¤e linnaosa Teaduspargi tn 6/1 12618                            ,
https://ariregister.rik.ee/eng/company/11066456/Aktsiaselts-Tallinna-TÃ¶Ã¶stuspargid?search_id=6b4eef4&pos=1296,1296,AktsiaseltsTallinnaTÃ¶Ã¶stuspargid(11066456),11066456.0,Public limited company,Enteredintotheregister,03.09.2004,Capitalis3Â 825Â 700Â â‚¬,                        Harju maakond Tallinn NÃµmme linnaosa MÃ¤nniku tee 104/7 11216                            ,
https://ariregister.rik.ee/eng/company/16145634/Tanagra-Space-OÃœ?search_id=6b4eef4&pos=1297,1297,TanagraSpaceOÃœ(16145634),16145634.0,Private limited company,Enteredintotheregister,22.01.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Ahtri tn 12 10151                            ,
https://ariregister.rik.ee/eng/company/12782373/TarifaPRO-OÃœ?search_id=6b4eef4&pos=1298,1298,TarifaPROOÃœ(12782373),12782373.0,Private limited company,Enteredintotheregister,14.01.2015,Capitalis2Â 500Â â‚¬,,
https://ariregister.rik.ee/eng/company/11260098/Tartu-Klaaspakett-OÃœ?search_id=6b4eef4&pos=1299,1299,TartuKlaaspakettOÃœ(11260098),11260098.0,Private limited company,Enteredintotheregister,09.05.2006,Capitalis2Â 556Â â‚¬,                        Tartu maakond Tartu linn Tartu linn TÃ¤he tn 114 51013                            ,
https://ariregister.rik.ee/eng/company/12172143/Tartu-Seikluspark-OÃœ?search_id=6b4eef4&pos=1300,1300,TartuSeiklusparkOÃœ(12172143),12172143.0,Private limited company,Enteredintotheregister,05.10.2011,Capitalis2Â 500Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Narva mnt 126b 50303                            ,
https://ariregister.rik.ee/eng/company/80084353/Tartu-Spanjeliklubi?search_id=6b4eef4&pos=1301,1301,TartuSpanjeliklubi(80084353),80084353.0,Non-profit association,Enteredintotheregister,01.04.1999,,                        Tartu maakond Tartu linn Tartu linn Uus tn 35-1 50603                            ,
https://ariregister.rik.ee/eng/company/90001121/Sihtasutus-Tartu-Teaduspark?search_id=6b4eef4&pos=1302,1302,SihtasutusTartuTeaduspark(90001121),90001121.0,Foundation,Enteredintotheregister,06.08.1997,,                        Tartu maakond Tartu linn Tartu linn Riia tn 181a 50411                            ,
https://ariregister.rik.ee/eng/company/80417961/Tartu-Valgevene-selts-Spadki?search_id=6b4eef4&pos=1303,1303,TartuValgeveneseltsSpadki(80417961),80417961.0,Non-profit association,Enteredintotheregister,22.05.2017,,                        Tartu maakond Tartu linn Tartu linn Pikk tn 2 51009                            ,
https://ariregister.rik.ee/eng/company/11682586/TeamSpark-OÃœ?search_id=6b4eef4&pos=1304,1304,TeamSparkOÃœ(11682586),11682586.0,Private limited company,Deleted,08.07.2009,,,02.07.2013
https://ariregister.rik.ee/eng/company/11682824/TechnoSport-OÃœ?search_id=6b4eef4&pos=1305,1305,TechnoSportOÃœ(11682824),11682824.0,Private limited company,Enteredintotheregister,08.07.2009,Capitalis465Â 500Â â‚¬,                        Harju maakond Maardu linn Fosforiidi tn 4 74114                            ,
https://ariregister.rik.ee/eng/company/11005489/Tech--Space-OÃœ?search_id=6b4eef4&pos=1306,1306,Tech&SpaceOÃœ(11005489),11005489.0,Private limited company,Enteredintotheregister,20.02.2004,Capitalis2Â 500Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Taara pst 44 51006                            ,
https://ariregister.rik.ee/eng/company/16512529/Tennispall-OÃœ?search_id=6b4eef4&pos=1307,1307,TennispallOÃœ(16512529),16512529.0,Private limited company,Enteredintotheregister,03.06.2022,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Haabersti linnaosa Paldiski mnt 82b-32 10618                            ,
https://ariregister.rik.ee/eng/company/11697487/TennisPaper-OÃœ?search_id=6b4eef4&pos=1308,1308,TennisPaperOÃœ(11697487),11697487.0,Private limited company,Enteredintotheregister,11.08.2009,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa LiivamÃ¤e tn 3-32 10132                            ,
https://ariregister.rik.ee/eng/company/11443700/Teollisuuspalvelut-OsaÃ¼hing?search_id=6b4eef4&pos=1309,1309,TeollisuuspalvelutOsaÃ¼hing(11443700),11443700.0,Private limited company,Deleted,26.10.2007,,,21.12.2010
https://ariregister.rik.ee/eng/company/11591145/Teraspartner-Group-OÃœ?search_id=6b4eef4&pos=1310,1310,Teraspartner-GroupOÃœ(11591145),11591145.0,Private limited company,,17.02.2009,Capitalis40Â 000Â EEK,                        Harju maakond Kiili vald Kiili alev Kurna tee 3 75401                            ,
https://ariregister.rik.ee/eng/company/11505176/TerasPartner-OÃœ?search_id=6b4eef4&pos=1311,1311,TerasPartnerOÃœ(11505176),11505176.0,Private limited company,Deleted,15.05.2008,,,15.08.2012
https://ariregister.rik.ee/eng/company/11397590/Termo-Ehitus-OÃœ?search_id=6b4eef4&pos=1312,1312,TermoEhitusOÃœ(11397590),11397590.0,Private limited company,Deleted,15.06.2007,,,11.09.2012
https://ariregister.rik.ee/eng/company/11038661/OÃœ-TERVASPARI?search_id=6b4eef4&pos=1313,1313,OÃœTERVASPARI(11038661),11038661.0,Private limited company,Deleted,25.05.2004,,,11.01.2013
https://ariregister.rik.ee/eng/company/14202718/TETSTEB-OÃœ?search_id=6b4eef4&pos=1314,1314,TETSTEBOÃœ(14202718),14202718.0,Private limited company,Enteredintotheregister,13.02.2017,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa Punane tn 16/1 13619                            ,
https://ariregister.rik.ee/eng/company/14033925/Thai-Lotus-SPA-OÃœ?search_id=6b4eef4&pos=1315,1315,ThaiLotusSPAOÃœ(14033925),14033925.0,Private limited company,Enteredintotheregister,18.04.2016,Capitalis2Â 500Â â‚¬,                        Harju maakond Maardu linn Nurga tn 6-5 74113                            ,
https://ariregister.rik.ee/eng/company/12411300/Thai-Orchid-SPA-OÃœ?search_id=6b4eef4&pos=1316,1316,ThaiOrchidSPAOÃœ(12411300),12411300.0,Private limited company,Enteredintotheregister,25.01.2013,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn PÃµhja-Tallinna linnaosa Telliskivi tn 60 10412                            ,
https://ariregister.rik.ee/eng/company/11460785/Thai-Rose-SPA-OÃœ?search_id=6b4eef4&pos=1317,1317,ThaiRoseSPAOÃœ(11460785),11460785.0,Private limited company,,18.01.2008,Capitalis2Â 556Â â‚¬,                        Harju maakond Maardu linn Rajaniidu pÃµik 5 74114                            ,
https://ariregister.rik.ee/eng/company/12593815/Thermoair-Rakennuspalvelut-OÃœ?search_id=6b4eef4&pos=1318,1318,ThermoairRakennuspalvelutOÃœ(12593815),12593815.0,Private limited company,Enteredintotheregister,07.01.2014,Capitalis2Â 500Â â‚¬,                        PÃ¤rnu maakond PÃ¤rnu linn PÃ¤rnu linn J. V. Jannseni tn 52/1-1 80031                            ,
https://ariregister.rik.ee/eng/company/11149774/ThermoHeart-OÃœ?search_id=6b4eef4&pos=1319,1319,ThermoHeartOÃœ(11149774),11149774.0,Private limited company,Enteredintotheregister,28.06.2005,Capitalis2Â 556Â â‚¬,                        LÃ¤Ã¤ne-Viru maakond VÃ¤ike-Maarja vald Liigvalla kÃ¼la Kubja 46318                            ,
https://ariregister.rik.ee/eng/company/16231753/TheSpace-OÃœ?search_id=6b4eef4&pos=1320,1320,TheSpaceOÃœ(16231753),16231753.0,Private limited company,Enteredintotheregister,17.05.2021,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa PÃ¤rnu mnt 139c 11317                            ,
https://ariregister.rik.ee/eng/company/16316691/Thrive-Space-OÃœ?search_id=6b4eef4&pos=1321,1321,ThriveSpaceOÃœ(16316691),16316691.0,Private limited company,Enteredintotheregister,15.09.2021,Capitalis2Â 500Â â‚¬,                        Tartu maakond Tartu linn Tartu linn Tiigi tn 8-36 51003                            ,
https://ariregister.rik.ee/eng/company/11556692/TimberCentre-OsaÃ¼hing?search_id=6b4eef4&pos=1322,1322,TimberCentreOsaÃ¼hing(11556692),11556692.0,Private limited company,,03.12.2008,Capitalis2Â 556Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Tartu mnt 18 10145                            ,
https://ariregister.rik.ee/eng/company/12461864/Time-and-Space-Media-OÃœ?search_id=6b4eef4&pos=1323,1323,TimeandSpaceMediaOÃœ(12461864),12461864.0,Private limited company,Deleted,24.04.2013,,,09.09.2019
https://ariregister.rik.ee/eng/company/11356295/Time--Space-OÃœ?search_id=6b4eef4&pos=1324,1324,Time&SpaceOÃœ(11356295),11356295.0,Private limited company,Deleted,22.02.2007,,,09.11.2011
https://ariregister.rik.ee/eng/company/12682973/TimeSpace-OÃœ?search_id=6b4eef4&pos=1325,1325,TimeSpaceOÃœ(12682973),12682973.0,Private limited company,Enteredintotheregister,02.07.2014,Capitalis5Â 000Â â‚¬,                        Harju maakond Tallinn Kesklinna linnaosa Uus-Tatari tn 23-44 10134                            ,
https://ariregister.rik.ee/eng/company/11032279/TMG-Collection-osaÃ¼hing?search_id=6b4eef4&pos=1326,1326,TMGCollectionosaÃ¼hing(11032279),11032279.0,Private limited company,Enteredintotheregister,27.04.2004,Capitalis5Â 112Â â‚¬,                        PÃ¤rnu maakond PÃ¤rnu linn Liiva kÃ¼la Lepiku 88312                            ,
https://ariregister.rik.ee/eng/company/10484720/OSAÃœHING-TOFF?search_id=6b4eef4&pos=1327,1327,OSAÃœHINGTOFF(10484720),10484720.0,Private limited company,Deleted,09.09.1998,,,15.04.2010
https://ariregister.rik.ee/eng/company/16029514/Tootmispartner-OÃœ?search_id=6b4eef4&pos=1328,1328,TootmispartnerOÃœ(16029514),16029514.0,Private limited company,Enteredintotheregister,14.08.2020,Capitalis2Â 500Â â‚¬,                        Harju maakond Rae vald Aaviku kÃ¼la Kesk tee 32 75305                            ,
https://ariregister.rik.ee/eng/company/11182857/OsaÃ¼hing-TopSpa-Kinnisvara?search_id=6b4eef4&pos=1329,1329,OsaÃ¼hingTopSpaKinnisvara(11182857),11182857.0,Private limited company,Deleted,03.11.2005,,,15.08.2019
https://ariregister.rik.ee/eng/company/12102289/TO-Rakennuspalvelut-OÃœ?search_id=6b4eef4&pos=1330,1330,TORakennuspalvelutOÃœ(12102289),12102289.0,Private limited company,Enteredintotheregister,05.05.2011,Capitalis2Â 508Â â‚¬,                        Saare maakond Saaremaa vald Kuressaare linn VÃ¤ike-Sadama tn 1-2 93813                            ,
https://ariregister.rik.ee/eng/company/11138960/Tospa-OÃœ?search_id=6b4eef4&pos=1331,1331,TospaOÃœ(11138960),11138960.0,Private limited company,Deleted,16.08.2005,,,12.06.2010
https://ariregister.rik.ee/eng/company/16473976/TrackSpace-OÃœ?search_id=6b4eef4&pos=1332,1332,TrackSpaceOÃœ(16473976),16473976.0,Private limited company,Enteredintotheregister,04.04.2022,Capitalis2Â 500Â â‚¬,                        Harju maakond Tallinn LasnamÃ¤e linnaosa Sepapaja tn 6 15551                            ,
