,name,market_capitalization_usd,price,country
3878,fairfax india holdings,1710000000.0,12.0,canada
3879,hexaware technologies,1710000000.0,6.0,india
3880,superior plus,1700000000.0,8.0,canada
3881,golden ocean group,1700000000.0,8.0,bermuda
3882,brp group,1700000000.0,28.0,usa
3883,great eagle,1700000000.0,2.0,hong kong
3884,pacira biosciences,1700000000.0,37.0,usa
3885,lotte corporation,1700000000.0,24.0,s. korea
3886,nagarro,1690000000.0,123.0,germany
3887,tkh group,1690000000.0,41.0,netherlands
3888,delek us,1690000000.0,24.0,usa
3889,adtalem global education,1690000000.0,37.0,usa
3890,tokai carbon,1690000000.0,8.0,japan
3891,exp world holdings,1690000000.0,11.0,usa
3892,prokidney,1690000000.0,6.0,usa
3893,international seaways,1690000000.0,35.0,usa
3894,cannae holdings,1690000000.0,22.0,usa
3895,bank danamon,1690000000.0,0.0,indonesia
3896,world fuel services,1680000000.0,27.0,usa
3897,sanoma,1680000000.0,10.0,finland
3898,kenon holdings,1680000000.0,31.0,singapore
3899,diamondrock hospitality company,1680000000.0,8.0,usa
3900,nmi holdings,1680000000.0,20.0,usa
3901,zeta global,1680000000.0,8.0,usa
3902,first bancorp,1670000000.0,41.0,usa
3903,bukalapak.com,1670000000.0,0.0,indonesia
3904,dcm shriram,1670000000.0,11.0,india
3905,first national financial,1670000000.0,28.0,canada
3906,piramal pharma,1670000000.0,1.0,india
3907,vtech,1670000000.0,7.0,hong kong
3908,aavas financiers,1670000000.0,21.0,india
3909,globaldata,1670000000.0,14.0,uk
3910,methode electronics,1660000000.0,46.0,usa
3911,tenneco,1660000000.0,20.0,usa
3912,sappi,1660000000.0,3.0,south africa
3913,bajaj electricals,1660000000.0,14.0,india
3914,shaftesbury,1660000000.0,4.0,uk
3915,mag silver,1660000000.0,17.0,canada
3916,freehold royalties,1660000000.0,11.0,canada
3917,exchange income corporation,1660000000.0,39.0,canada
3918,santam,1660000000.0,15.0,south africa
3919,trico bancshares,1660000000.0,50.0,usa
3920,eldorado gold,1650000000.0,9.0,canada
3921,the bancorp,1650000000.0,30.0,usa
3922,storagevault canada,1650000000.0,4.0,canada
3923,lindsay corporation,1650000000.0,150.0,usa
3924,syndax pharmaceuticals,1650000000.0,24.0,usa
3925,veris residential,1650000000.0,17.0,usa
3926,custom truck one source,1650000000.0,7.0,usa
3927,resolute forest products,1650000000.0,22.0,canada
3928,hanmi pharmaceutical,1650000000.0,24.0,s. korea
3929,national bank holdings,1640000000.0,43.0,usa
3930,phreesia,1640000000.0,31.0,usa
3931,dormakaba,1640000000.0,395.0,switzerland
3932,intapp,1640000000.0,26.0,usa
3933,tf1,1640000000.0,8.0,france
3934,trainline,1640000000.0,3.0,uk
3935,provident financial services,1640000000.0,22.0,usa
3936,q2,1640000000.0,29.0,usa
3937,sjvn,1640000000.0,0.0,india
3938,wüstenrot & württembergische,1630000000.0,17.0,germany
3939,flex lng,1630000000.0,30.0,bermuda
3940,millerknoll,1630000000.0,22.0,usa
3941,jyp entertainment,1630000000.0,50.0,s. korea
3942,addus homecare,1630000000.0,101.0,usa
3943,taskus,1630000000.0,17.0,usa
3944,prime medicine,1630000000.0,17.0,usa
3945,inventrust properties,1620000000.0,24.0,usa
3946,top glove,1620000000.0,0.0,malaysia
3947,redefine properties,1620000000.0,0.0,south africa
3948,day one biopharmaceuticals,1620000000.0,21.0,usa
3949,uct (ultra clean holdings),1620000000.0,36.0,usa
3950,getty images,1620000000.0,5.0,usa
3951,birchcliff energy,1620000000.0,6.0,canada
3952,revance therapeutics,1620000000.0,20.0,usa
3953,budimex,1620000000.0,64.0,poland
3954,ttm technologies,1620000000.0,16.0,usa
3955,xencor,1610000000.0,27.0,usa
3956,parex resources,1610000000.0,15.0,canada
3957,chinook therapeutics,1610000000.0,25.0,usa
3958,knowles,1610000000.0,18.0,usa
3959,cohu,1610000000.0,34.0,usa
3960,agios pharmaceuticals,1610000000.0,29.0,usa
3961,marten transport,1600000000.0,20.0,usa
3962,idfc,1600000000.0,1.0,india
3963,eqb (equitable bank),1600000000.0,43.0,canada
3964,quilter,1600000000.0,1.0,uk
3965,madison square garden,1600000000.0,47.0,usa
3966,fortune reit,1600000000.0,1.0,hong kong
3967,veracyte,1600000000.0,22.0,usa
3968,biotest,1600000000.0,45.0,germany
3969,seadrill,1600000000.0,32.0,bermuda
3970,herbalife,1600000000.0,16.0,usa
3971,criteo,1600000000.0,27.0,france
3972,getty realty,1600000000.0,34.0,usa
3973,minera valparaíso,1600000000.0,13.0,chile
3974,revolve,1590000000.0,22.0,usa
3975,myr group,1590000000.0,96.0,usa
3976,indiamart,1590000000.0,53.0,india
3977,sanofi india limited,1590000000.0,69.0,india
3978,shufersal,1590000000.0,6.0,israel
3979,zhejiang jinke tom culture industry,1590000000.0,0.0,china
3980,hain celestial,1590000000.0,18.0,usa
3981,csi,1590000000.0,58.0,usa
3982,jenoptik,1590000000.0,28.0,germany
3983,billtrust (btrs),1590000000.0,9.0,usa
3984,commscope,1580000000.0,8.0,usa
3985,aar,1580000000.0,46.0,usa
3986,udemy,1580000000.0,11.0,usa
3987,richelieu hardware,1580000000.0,28.0,canada
3988,great portland estates,1580000000.0,6.0,uk
3989,elme communities,1580000000.0,18.0,usa
3990,paragon 28,1580000000.0,21.0,usa
3991,toda corp,1580000000.0,5.0,japan
3992,loma negra,1580000000.0,7.0,argentina
3993,chambal fertilisers,1570000000.0,4.0,india
3994,mahindra cie,1570000000.0,4.0,india
3995,kiocl,1570000000.0,3.0,india
3996,apollo commercial real estate,1570000000.0,11.0,usa
3997,elgi equipments,1570000000.0,5.0,india
3998,city union bank,1570000000.0,2.0,india
3999,hope bancorp,1570000000.0,13.0,usa
4000,brinker international,1570000000.0,36.0,usa
4001,sandy spring bank,1570000000.0,35.0,usa
4002,nuvalent,1570000000.0,28.0,usa
4003,curevac,1570000000.0,8.0,germany
4004,tg therapeutics,1560000000.0,11.0,usa
4005,westamerica bancorporation,1560000000.0,58.0,usa
4006,fila,1560000000.0,26.0,s. korea
4007,sally beauty holdings,1560000000.0,15.0,usa
4008,xd inc.,1560000000.0,3.0,china
4009,cargojet,1560000000.0,91.0,canada
4010,peyto exploration & development,1550000000.0,9.0,canada
4011,target hospitality,1550000000.0,16.0,usa
4012,oxford industries,1550000000.0,99.0,usa
4013,happiest minds technologies,1550000000.0,11.0,india
4014,establishment labs,1550000000.0,64.0,costa rica
4015,infinera,1550000000.0,7.0,usa
4016,granite construction,1550000000.0,35.0,usa
4017,evraz,1550000000.0,1.0,russia
4018,vivid seats,1550000000.0,8.0,usa
4019,horace mann educators,1540000000.0,38.0,usa
4020,liveramp,1540000000.0,23.0,usa
4021,bystronic ag,1540000000.0,748.0,switzerland
4022,digital turbine,1540000000.0,16.0,usa
4023,montauk renewables,1540000000.0,11.0,usa
4024,kingsoft cloud,1540000000.0,5.0,china
4025,nokian tyres,1540000000.0,11.0,finland
4026,ballard power systems,1530000000.0,5.0,canada
4027,rocket pharmaceuticals,1530000000.0,19.0,usa
4028,borregaard,1530000000.0,15.0,norway
4029,hillman solutions,1530000000.0,8.0,usa
4030,life healthcare group,1520000000.0,1.0,south africa
4031,galaxy digital holdings,1520000000.0,3.0,usa
4032,arcellx,1520000000.0,34.0,usa
4033,laureate education,1520000000.0,10.0,usa
4034,secure energy services,1520000000.0,5.0,canada
4035,nongshim,1520000000.0,264.0,s. korea
4036,jindal stainless,1520000000.0,3.0,india
4037,hbm healthcare investments,1520000000.0,219.0,switzerland
4038,owens & minor,1520000000.0,20.0,usa
4039,stellar bancorp,1520000000.0,29.0,usa
4040,grayscale bitcoin trust,1520000000.0,9.0,usa
4041,getnet,1510000000.0,2.0,brazil
4042,super group,1510000000.0,3.0,guernsey
4043,veritiv,1510000000.0,112.0,usa
4044,indian energy exchange,1510000000.0,2.0,india
4045,kec international,1510000000.0,6.0,india
4046,vaisala,1510000000.0,42.0,finland
4047,dsme (daewoo shipbuilding),1510000000.0,14.0,s. korea
4048,xenia hotels & resorts,1510000000.0,13.0,usa
4049,shikun & binui,1510000000.0,3.0,israel
4050,bank of n. t. butterfield & son,1500000000.0,30.0,bermuda
4051,veritex holdings,1500000000.0,28.0,usa
4052,model n,1500000000.0,40.0,usa
4053,kar auction services,1500000000.0,14.0,usa
4054,first national of nebraska,1500000000.0,13305.0,usa
4055,enghouse systems,1500000000.0,27.0,canada
4056,oatly,1500000000.0,3.0,sweden
4057,sihanoukville autonomous port,1500000000.0,3.0,cambodia
4058,kymera therapeutics,1490000000.0,27.0,usa
4059,solarwinds,1490000000.0,9.0,usa
4060,upwork,1490000000.0,11.0,usa
4061,trisura group,1490000000.0,33.0,canada
4062,dena,1490000000.0,13.0,japan
4063,adtran,1490000000.0,19.0,usa
4064,talos energy,1490000000.0,18.0,usa
4065,yanlord,1490000000.0,1.0,singapore
4066,corporación américa airports,1490000000.0,9.0,luxembourg
4067,chartwell retirement residences,1490000000.0,6.0,canada
4068,jastrzebska spólka weglowa,1490000000.0,13.0,poland
4069,diversey,1490000000.0,5.0,uk
4070,monarch casino & resort,1490000000.0,79.0,usa
4071,legalzoom,1480000000.0,8.0,usa
4072,triumph bancorp,1480000000.0,59.0,usa
4073,tecnoglass,1480000000.0,31.0,colombia
4074,evercommerce,1480000000.0,8.0,usa
4075,asahi india glass,1480000000.0,6.0,india
4076,bgc partners,1480000000.0,4.0,usa
4077,virtus investment partners,1480000000.0,205.0,usa
4078,monro,1470000000.0,47.0,usa
4079,dice therapeutics,1470000000.0,31.0,usa
4080,momentum metropolitan,1470000000.0,1.0,south africa
4081,meridian bioscience,1470000000.0,34.0,usa
4082,k92 mining,1460000000.0,6.0,canada
4083,viaplay group,1460000000.0,19.0,sweden
4084,vizio,1460000000.0,8.0,usa
4085,fever-tree drinks,1460000000.0,13.0,uk
4086,vista outdoor,1460000000.0,26.0,usa
4087,gibraltar industries,1460000000.0,47.0,usa
4088,formosa taffeta,1460000000.0,1.0,taiwan
4089,sheela foam,1460000000.0,15.0,india
4090,sixth street specialty lending,1460000000.0,18.0,usa
4091,grosvenor capital management,1460000000.0,8.0,usa
4092,transaction capital,1460000000.0,2.0,south africa
4093,cytek biosciences,1460000000.0,11.0,usa
4094,clearfield,1460000000.0,96.0,usa
4095,deciphera pharmaceuticals,1460000000.0,22.0,usa
4096,harmonic,1460000000.0,14.0,usa
4097,suzlon,1460000000.0,0.0,india
4098,kinetik,1450000000.0,32.0,usa
4099,guaranty trust bank,1450000000.0,2.0,nigeria
4100,dis-chem pharmacies,1450000000.0,2.0,south africa
4101,hudbay minerals,1450000000.0,6.0,canada
4102,ltc properties,1450000000.0,36.0,usa
4103,gulfport energy,1450000000.0,76.0,usa
4104,bodycote,1450000000.0,8.0,uk
4105,sterling check,1450000000.0,15.0,usa
4106,jack in the box,1450000000.0,70.0,usa
4107,pmetal (press metal aluminium),1450000000.0,1.0,malaysia
4108,acadia realty trust,1450000000.0,15.0,usa
4109,avi limited,1450000000.0,4.0,south africa
4110,chimera investment corporation,1450000000.0,6.0,usa
4111,enerpac tool group,1440000000.0,25.0,usa
4112,andlauer healthcare group,1440000000.0,35.0,canada
4113,inter cars,1440000000.0,102.0,poland
4114,uranium energy,1440000000.0,4.0,usa
4115,glenmark pharmaceuticals,1440000000.0,5.0,india
4116,integral ad science,1440000000.0,9.0,usa
4117,eagle bancorp,1440000000.0,45.0,usa
4118,patrick industries,1440000000.0,64.0,usa
4119,corsair gaming,1440000000.0,14.0,usa
4120,basf india,1430000000.0,33.0,india
4121,archrock,1430000000.0,9.0,usa
4122,3r petroleum,1430000000.0,7.0,brazil
4123,twist bioscience,1430000000.0,25.0,usa
4124,deutsche euroshop,1430000000.0,23.0,germany
4125,arhaus,1430000000.0,10.0,usa
4126,embecta,1430000000.0,25.0,usa
4127,luminar technologies,1430000000.0,4.0,usa
4128,perimeter solutions,1430000000.0,9.0,usa
4129,mirion technologies,1430000000.0,7.0,usa
4130,savills,1430000000.0,10.0,uk
4131,nabors industries,1430000000.0,152.0,bermuda
4132,helios towers,1420000000.0,1.0,uk
4133,janus international group,1420000000.0,10.0,usa
4134,jasa marga,1420000000.0,0.0,indonesia
4135,aurora innovation,1420000000.0,1.0,usa
4136,poshmark,1410000000.0,18.0,usa
4137,killam apartment reit,1410000000.0,12.0,canada
4138,cdsl,1410000000.0,14.0,india
4139,marcus & millichap,1410000000.0,36.0,usa
4140,nevro,1410000000.0,40.0,usa
4141,nh hotel group,1410000000.0,3.0,spain
4142,textainer group,1410000000.0,31.0,bermuda
4143,middlesex water company,1410000000.0,80.0,usa
4144,recursion pharmaceuticals,1410000000.0,7.0,usa
4145,scandinavian tobacco group,1410000000.0,16.0,denmark
4146,construction partners,1400000000.0,27.0,usa
4147,blue star,1400000000.0,15.0,india
4148,celestica,1400000000.0,11.0,canada
4149,sovos brands,1390000000.0,14.0,usa
4150,ytl corporation berhad,1390000000.0,0.0,malaysia
4151,uniti,1390000000.0,6.0,usa
4152,amphastar pharmaceuticals,1390000000.0,29.0,usa
4153,compass diversified holdings,1390000000.0,19.0,usa
4154,centuryply,1390000000.0,6.0,india
4155,global net lease,1390000000.0,13.0,usa
4156,uni-select,1390000000.0,32.0,canada
4157,myriad genetics,1390000000.0,16.0,usa
4158,rhi magnesita,1390000000.0,29.0,austria
4159,alexander & baldwin,1390000000.0,19.0,usa
4160,nlc india,1390000000.0,1.0,india
4161,huron consulting,1390000000.0,70.0,usa
4162,pilot corporation,1390000000.0,35.0,japan
4163,bank islam malaysia,1380000000.0,1.0,malaysia
4164,k12,1380000000.0,32.0,usa
4165,siam city cement (insee),1380000000.0,5.0,thailand
4166,scholastic,1380000000.0,41.0,usa
4167,acv auctions,1380000000.0,9.0,usa
4168,allegiant air,1380000000.0,75.0,usa
4169,live oak bank,1380000000.0,31.0,usa
4170,berkshire hills bancorp,1380000000.0,31.0,usa
4171,two harbors investment,1380000000.0,16.0,usa
4172,montrose environmental,1380000000.0,47.0,usa
4173,eqrx,1380000000.0,3.0,usa
4174,m/i homes,1380000000.0,50.0,usa
4175,dht holdings,1380000000.0,8.0,bermuda
4176,echostar,1380000000.0,17.0,usa
4177,fiskars,1370000000.0,17.0,finland
4178,graftech,1370000000.0,5.0,usa
4179,ero copper,1370000000.0,15.0,canada
4180,yoozoo interactive,1370000000.0,2.0,china
4181,city holding company,1370000000.0,92.0,usa
4182,hudson pacific properties,1370000000.0,10.0,usa
4183,first busey,1360000000.0,25.0,usa
4184,hornbach holding,1360000000.0,86.0,germany
4185,paladin energy,1360000000.0,0.0,australia
4186,kruk spólka akcyjna,1360000000.0,72.0,poland
4187,interrent real estate investment trust,1360000000.0,10.0,canada
4188,asseco,1360000000.0,16.0,poland
4189,the chefs' warehouse,1360000000.0,36.0,usa
4190,russel metals,1360000000.0,22.0,canada
4191,magnite,1360000000.0,10.0,usa
4192,at&s austria technologie & systemtechnik,1360000000.0,35.0,austria
4193,par pacific holdings,1360000000.0,23.0,usa
4194,paramount group,1360000000.0,6.0,usa
4195,osi systems,1360000000.0,81.0,usa
4196,gag immobilien,1360000000.0,84.0,germany
4197,uponor,1360000000.0,19.0,finland
4198,rent-a-center,1350000000.0,24.0,usa
4199,international petroleum,1350000000.0,10.0,canada
4200,hindustan copper,1350000000.0,1.0,india
4201,v-guard industries,1350000000.0,3.0,india
4202,cts corporation,1350000000.0,43.0,usa
4203,trulieve cannabis,1350000000.0,7.0,usa
4204,secunet,1350000000.0,209.0,germany
4205,pra group,1350000000.0,35.0,usa
4206,sm entertainment,1350000000.0,58.0,s. korea
4207,now inc.,1350000000.0,12.0,usa
4208,s&t bancorp,1340000000.0,35.0,usa
4209,modivcare,1340000000.0,95.0,usa
4210,the beauty health company,1340000000.0,9.0,usa
4211,arendals fossekompani,1340000000.0,25.0,norway
4212,dynavax technologies,1340000000.0,11.0,usa
4213,ofg bancorp,1340000000.0,28.0,usa
4214,summerset holdings,1340000000.0,6.0,new zealand
4215,diagnosticos da america,1340000000.0,2.0,brazil
4216,bank für tirol und vorarlberg,1340000000.0,39.0,austria
4217,telephone and data systems,1340000000.0,12.0,usa
4218,eih limited,1340000000.0,2.0,india
4219,finolex industries,1340000000.0,2.0,india
4220,amplitude,1340000000.0,12.0,usa
4221,sparebank 1,1330000000.0,12.0,norway
4222,polenergia,1330000000.0,20.0,poland
4223,arcus biosciences,1330000000.0,18.0,usa
4224,vista oil & gas,1330000000.0,15.0,mexico
4225,rbl bank,1330000000.0,2.0,india
4226,geo group,1330000000.0,11.0,usa
4227,alembic pharmaceuticals,1330000000.0,7.0,india
4228,mixi,1330000000.0,18.0,japan
4229,everi holdings,1330000000.0,15.0,usa
4230,kratos defense & security solutions,1320000000.0,11.0,usa
4231,genesis energy l.p.,1320000000.0,11.0,usa
4232,first commonwealth financial corp,1320000000.0,14.0,usa
4233,calumet specialty products partners,1320000000.0,17.0,usa
4234,1st source,1320000000.0,54.0,usa
4235,aris water solutions,1320000000.0,15.0,usa
4236,goeasy,1320000000.0,81.0,canada
4237,ladder capital,1320000000.0,10.0,usa
4238,utz brands,1320000000.0,16.0,usa
4239,hitejinro,1320000000.0,19.0,s. korea
4240,ottogi,1320000000.0,354.0,s. korea
4241,corecivic,1320000000.0,11.0,usa
4242,hipgnosis songs fund,1320000000.0,1.0,uk
4243,avidity biosciences,1310000000.0,20.0,usa
4244,irobot,1310000000.0,48.0,usa
4245,techtarget,1310000000.0,45.0,usa
4246,atos,1310000000.0,12.0,france
4247,planet labs,1310000000.0,5.0,usa
4248,keros therapeutics,1310000000.0,48.0,usa
4249,treace medical concepts,1310000000.0,24.0,usa
4250,kaiser aluminum,1310000000.0,82.0,usa
4251,xometry,1310000000.0,28.0,usa
4252,medifast,1300000000.0,120.0,usa
4253,mannkind corp,1300000000.0,5.0,usa
4254,centerra gold,1300000000.0,6.0,canada
4255,universal corporation,1300000000.0,53.0,usa
4256,eurocommercial properties,1300000000.0,25.0,netherlands
4257,travere therapeutics,1300000000.0,20.0,usa
4258,ourpalm,1300000000.0,0.0,china
4259,amag austria metall,1290000000.0,36.0,austria
4260,waterdrop inc.,1290000000.0,3.0,china
4261,meta financial group,1290000000.0,46.0,usa
4262,afya,1290000000.0,14.0,brazil
4263,alkami technology,1290000000.0,14.0,usa
4264,saul centers,1290000000.0,40.0,usa
4265,oceanfirst financial,1290000000.0,22.0,usa
4266,reata pharmaceuticals,1290000000.0,35.0,usa
4267,apollo medical holdings,1290000000.0,28.0,usa
4268,schrödinger,1280000000.0,18.0,usa
4269,perion network,1280000000.0,29.0,israel
4270,fresh del monte produce,1280000000.0,27.0,cayman islands
4271,gaslog,1280000000.0,24.0,greece
4272,sfl corp,1280000000.0,9.0,bermuda
4273,gamma communications,1280000000.0,13.0,uk
4274,orla mining,1280000000.0,4.0,canada
4275,replimune,1280000000.0,26.0,usa
4276,freyr battery,1280000000.0,9.0,luxembourg
4277,iamgold,1280000000.0,3.0,canada
4278,v2x,1280000000.0,42.0,usa
4279,figs,1270000000.0,8.0,usa
4280,cropenergies,1270000000.0,15.0,germany
4281,ready capital,1270000000.0,11.0,usa
4282,precinct properties,1270000000.0,1.0,new zealand
4283,federal agricultural mortgage,1270000000.0,121.0,usa
4284,p10,1270000000.0,11.0,usa
4285,hims & hers health,1270000000.0,6.0,usa
4286,mativ holdings,1270000000.0,23.0,usa
4287,veidekke,1270000000.0,10.0,norway
4288,safety insurance,1270000000.0,86.0,usa
4289,rsa insurance group,1270000000.0,1.0,uk
4290,wacker neuson,1260000000.0,18.0,germany
4291,maytronics,1260000000.0,12.0,israel
4292,tag immobilien,1260000000.0,7.0,germany
4293,geron,1260000000.0,3.0,usa
4294,angi homeservices,1260000000.0,3.0,usa
4295,aether industries,1260000000.0,10.0,india
4296,enovix,1260000000.0,8.0,usa
4297,the north west company,1260000000.0,26.0,canada
4298,blucora,1260000000.0,26.0,usa
4299,goosehead insurance,1260000000.0,32.0,usa
4300,hudco,1250000000.0,1.0,india
4301,verve therapeutics,1250000000.0,20.0,usa
4302,kronos worldwide,1250000000.0,10.0,usa
4303,avanos medical,1250000000.0,27.0,usa
4304,standex,1250000000.0,105.0,usa
4305,casino guichard-perrachon,1250000000.0,12.0,france
4306,dime community bancshares,1250000000.0,33.0,usa
4307,oyak çimento,1250000000.0,1.0,turkey
4308,dingdong maicai,1250000000.0,6.0,china
4309,digi international,1250000000.0,35.0,usa
